Godina,Izvođač,Naziv_pesme,Žanr,Akustičnost,Plesozovnost,Instrumentalnost,Glasnoća,Valentnost,Energičnost,Muzička_dekada
1978,the rolling stones,respectable,rock,0.164657796,0.430304343,0.940283401,0.844345307,0.922712284,0.99099071,1970s
1978,toto,i'll supply the love,rock,0.029015089,0.759558107,0.872469636,0.603158731,0.723825227,0.679669675,1970s
1978,the police,hole in my life,rock,0.173693949,0.62525723,0.034716599,0.721764992,0.602225886,0.611599481,1970s
1978,queen,let me entertain you,rock,0.022488978,0.485540994,0.00037247,0.794938851,0.643446002,0.909907096,1970s
1978,bruce springsteen,streets of fire,rock,0.162649762,0.314415683,0.00534413,0.733764069,0.208573784,0.626614965,1970s
1978,ramones,needles and pins,rock,0.01435644,0.786634897,0.000768219,0.762582365,0.94641385,0.886883354,1970s
1978,boston,used to bad news,rock,0.000610442,0.456298061,0.000123482,0.635130631,0.768136851,0.576563352,1970s
1978,judas priest,exciter,rock,0.035440799,0.457381133,0.0,0.766812809,0.250824402,0.877874064,1970s
1978,styx,sing for the day,rock,0.089958926,0.424888985,0.0,0.5688024,0.43940643,0.452435351,1970s
1978,grateful dead,if i had the world to give,rock,0.141565403,0.711902957,7.26e-05,0.574007128,0.322959604,0.277254705,1970s
1978,captain beefheart & his magic band,tropical hot dog,rock,0.379517449,0.596014297,0.00347166,0.658667282,0.883553174,0.781774966,1970s
1978,queen,leaving home ain't easy,rock,0.036444816,0.477959493,0.0,0.530241263,0.197238252,0.299277415,1970s
1978,999,homicide,rock,0.005099403,0.541860717,0.732793522,0.635489578,0.705276175,0.61960774,1970s
1978,elton john,song for guy,rock,0.017569295,0.430304343,0.000279352,0.505268825,0.102431987,0.165139091,1970s
1978,generation x,ready steady go,rock,0.110440874,0.365320048,0.0,0.827551727,0.389942292,0.957956645,1970s
1978,england dan,broken hearted me,rock,0.462850866,0.5234485,0.0,0.503012589,0.473413026,0.37235277,1970s
1978,mother's finest,love changes,rock,0.486947276,0.573269793,0.00051417,0.544906802,0.552761748,0.371351738,1970s
1978,black flag,wasted,rock,0.647590008,0.431387415,0.0,0.63515627,0.148804617,0.941940129,1970s
1978,paul stanley,tonight you belong to me,rock,0.279115742,0.28517275,0.0073583,0.707689152,0.444558945,0.720711998,1970s
1978,ace frehley,rip it out,rock,0.013553226,0.440051987,0.000263158,0.761710638,0.583676834,0.934932903,1970s
1978,black flag,fix me,rock,0.455822747,0.13570887,0.0,0.632797477,0.481657049,0.890887483,1970s
1978,devo,praying hands,rock,0.161645745,0.599263511,0.015890688,0.641360921,0.88561418,0.652641804,1970s
1978,devo,gut feeling (slap your mammy),rock,0.007729927,0.248348316,0.231781377,0.715944927,0.744435284,0.906903999,1970s
1978,scorpions,top of the bill,rock,0.004175707,0.328495614,0.655870445,0.75730072,0.226092333,0.897894709,1970s
1978,the rolling stones,shattered,rock,0.490963344,0.729232102,2.16e-05,0.847729662,0.68569662,0.947946322,1970s
1978,carpenters,merry christmas darling,rock,0.845381371,0.300335752,0.0,0.521549624,0.146743611,0.205180382,1970s
1978,bob seger,we've got tonight,rock,0.272087623,0.49637171,0.000288462,0.749660283,0.318837593,0.451434319,1970s
1978,toto,georgy porgy,rock,0.105420789,0.822376259,0.064979757,0.551778068,0.942291838,0.573560255,1970s
1978,bruce springsteen,badlands,rock,0.086545268,0.592765082,1.17e-05,0.720688152,0.854699093,0.77877187,1970s
1978,buzzcocks,ever fallen in love (with someone you shouldn't've?),rock,0.000864459,0.221271526,0.0,0.681665513,0.777411377,0.83182658,1970s
1978,genesis,follow you follow me,rock,0.12550113,0.511534712,0.110323887,0.658128862,0.761953833,0.715706837,1970s
1978,foreigner,double vision,rock,0.179718052,0.671829308,9.65e-05,0.718406276,0.765045342,0.711702708,1970s
1978,commodores,three times a lady,rock,0.850401456,0.438968916,0.000298583,0.415352665,0.057502061,0.099571478,1970s
1978,journey,feeling that way,rock,0.227910871,0.261345175,0.003593117,0.680332282,0.350783182,0.602590191,1970s
1978,van halen,you really got me,rock,0.022388577,0.424888985,0.0,0.760941466,0.642415499,0.94694529,1970s
1978,van halen,ain't talkin' 'bout love,rock,0.021083355,0.494205567,0.000308704,0.761300413,0.707337181,0.938937032,1970s
1978,the police,so lonely,rock,0.012348406,0.519116214,1.57e-06,0.701202472,0.727947238,0.571558191,1970s
1978,boston,don't look back,rock,0.015059252,0.321997184,0.003694332,0.649898726,0.460016488,0.717708901,1970s
1978,billy joel,big shot,rock,0.156625659,0.49637171,7.64e-06,0.613850217,0.725886232,0.737729547,1970s
1978,reo speedwagon,time for me to fly,rock,0.052609491,0.434636629,0.0,0.732815424,0.448680956,0.629618062,1970s
1978,jim morrison,newborn awakening,rock,0.370481296,0.5234485,0.000428138,0.548650104,0.440436933,0.450433287,1970s
1978,devo,mongoloid,rock,0.051103465,0.545109932,0.16194332,0.599005205,0.572341303,0.473457029,1970s
1978,jim morrison,a feast of friends,rock,0.671686417,0.188779378,0.105263158,0.484449914,0.244641385,0.258235092,1970s
1978,boston,party,rock,0.051003063,0.470377992,0.01417004,0.6251314,0.521846661,0.687677933,1970s
1978,ac/dc,gone shootin',rock,0.003001007,0.68699231,0.769230769,0.774709638,0.351813685,0.593580901,1970s
1978,carpenters,sleigh ride,rock,0.874497866,0.442218131,0.0,0.512652873,0.544517725,0.232208253,1970s
1978,journey,patiently,rock,0.16666583,0.181197877,8.47e-05,0.646642566,0.260098928,0.490474577,1970s
1978,boston,it's easy,rock,0.007980932,0.343658616,0.017206478,0.630413045,0.683635614,0.683673804,1970s
1978,bruce springsteen,darkness on the edge of town,rock,0.021886568,0.3328279,0.0,0.675307028,0.435284419,0.515500384,1970s
1978,wreckless eric,whole wide world,rock,0.563252574,0.747644319,0.000156883,0.683819193,0.884583677,0.540526191,1970s
1978,billy joel,stiletto,rock,0.022288175,0.600346583,0.051315789,0.510088968,0.444558945,0.526511739,1970s
1978,nicolette larson,lotta love,rock,0.15963771,0.632838731,0.001153846,0.513832269,0.897980214,0.406387867,1970s
1978,david gilmour,there's no way out of here,rock,0.021083355,0.462796491,0.003410931,0.593749199,0.461046991,0.443426061,1970s
1978,the police,can't stand losing you,rock,0.070380593,0.731398245,0.000944332,0.778350383,0.893858203,0.789783224,1970s
1978,foreigner,"blue morning, blue day",rock,0.360441125,0.637171017,0.0,0.756685383,0.529060181,0.846842064,1970s
1978,devo,(i can't get no) satisfaction,rock,0.16666583,0.88411134,0.023076923,0.611132477,0.968054411,0.655644901,1970s
1978,rainbow,long live rock n roll,rock,0.146585489,0.366403119,0.000478745,0.724508371,0.366240725,0.964963871,1970s
1978,judas priest,beyond the realms of death,rock,0.039155662,0.236434528,3.3e-05,0.769274158,0.531121187,0.714705805,1970s
1979,talking heads,mind,rock,0.280119759,0.602512726,0.042510121,0.749711561,0.440436933,0.801795612,1970s
1979,henry paul band,grey ghost,rock,0.013252021,0.276508177,0.23582996,0.867343538,0.713520198,0.987987613,1970s
1979,judas priest,before the dawn,rock,0.646585991,0.431387415,3.92e-06,0.740276389,0.212695796,0.41639819,1970s
1979,the clash,death or glory,rock,0.030019106,0.665330878,0.0,0.733251288,0.783594394,0.845841031,1970s
1979,john denver,we wish you a merry christmas,rock,0.817268893,0.667497022,0.0,0.513319488,0.776380874,0.353333157,1970s
1979,the clash,the card cheat,rock,0.220882752,0.458464204,6.52e-05,0.715688537,0.499175598,0.759752257,1970s
1979,the clash,i'm not down,rock,0.007539164,0.472544135,2.2e-05,0.728302951,0.848516076,0.851847225,1970s
1979,led zeppelin,south bound saurez,rock,0.124497113,0.301418824,0.001244939,0.756249519,0.486809563,0.943942193,1970s
1979,the flying lizards,money,rock,0.03433638,0.862449908,0.143724696,0.615080891,0.531121187,0.937936,1970s
1979,supertramp,gone hollywood,rock,0.373493347,0.331744828,0.000769231,0.675563418,0.212695796,0.625613933,1970s
1979,david bowie,fantastic voyage,rock,0.771084108,0.346907831,0.0,0.672461093,0.721764221,0.494478706,1970s
1979,the clash,hateful,rock,0.031324329,0.589515867,0.0,0.744558111,0.7856554,0.879876128,1970s
1979,the clash,the guns of brixton,rock,0.002549199,0.740062818,0.049797571,0.675486501,0.643446002,0.604592256,1970s
1979,fleetwood mac,tusk,rock,0.22489882,0.613343442,0.785425101,0.610619696,0.940230833,0.779772902,1970s
1979,bob dylan,gotta serve somebody,rock,0.432730354,0.810462472,0.0,0.66738456,0.811417972,0.526511739,1970s
1979,joy division,wilderness,rock,0.001444781,0.565688292,0.903846154,0.693485117,0.482687552,0.651640772,1970s
1979,the kinks,(wish i could fly like) superman,rock,0.037448833,0.769305751,2.07e-05,0.626054406,0.964962902,0.669659353,1970s
1979,the clash,spanish bombs,rock,0.021484961,0.600346583,0.0,0.710919673,0.728977741,0.776769805,1970s
1979,rex smith,you take my breath away,rock,0.477911122,0.272175891,2.59e-05,0.711329898,0.255976917,0.600588126,1970s
1979,motörhead,bomber,rock,0.107428823,0.338243258,0.077024291,0.718149886,0.129225062,0.995995871,1970s
1979,joy division,i remember nothing,rock,0.055019132,0.364236976,0.715587045,0.644283773,0.286892003,0.421403351,1970s
1979,james taylor,millworker,rock,0.515059754,0.402144482,5.82e-05,0.391764736,0.259068425,0.084355788,1970s
1979,the damned,love song,rock,0.001324299,0.25809596,0.197368421,0.703022844,0.17147568,0.927925677,1970s
1979,fleetwood mac,save me a place,rock,0.246987196,0.756308892,0.117408907,0.628413199,0.669208574,0.428410577,1970s
1979,styx,borrowed time,rock,0.031725935,0.442218131,0.002338057,0.576724867,0.400247321,0.594581933,1970s
1979,the clash,lover's rock,rock,0.029215893,0.534279216,4.88e-06,0.693331282,0.905193735,0.697688256,1970s
1979,the damned,melody lee,rock,0.004466872,0.21044081,0.001244939,0.671230418,0.109645507,0.941940129,1970s
1979,rainbow,all night long,rock,0.078713934,0.557023719,8.99e-05,0.752352383,0.790807914,0.940939096,1970s
1979,talking heads,air,rock,0.063954883,0.499620925,0.001477733,0.763351537,0.556883759,0.68167174,1970s
1979,styx,first time,rock,0.418674115,0.239683743,0.0,0.596543856,0.099340478,0.367347609,1970s
1979,led zeppelin,carouselambra,rock,0.006645589,0.306834182,0.309716599,0.693203087,0.603256389,0.880877161,1970s
1979,supertramp,just another nervous wreck,rock,0.53714813,0.314415683,0.000578947,0.767838371,0.514633141,0.786780128,1970s
1979,triumph,lay it on the line,rock,0.031625534,0.203942381,2.5e-06,0.774222496,0.375515251,0.872868902,1970s
1979,fleetwood mac,beautiful child,rock,0.720883254,0.631755659,0.000123482,0.538497039,0.134377576,0.180154575,1970s
1979,motörhead,orgasmatron,rock,0.026404645,0.382649193,0.09757085,0.75217291,0.114798021,0.985985548,1970s
1979,motörhead,stay clean,rock,0.121485062,0.324163327,0.000244939,0.781657821,0.477535037,0.963962838,1970s
1979,supertramp,take the long way home,rock,0.218874718,0.391313766,0.000567814,0.541214778,0.37860676,0.499483868,1970s
1979,pink floyd,the show must go on,rock,0.436746422,0.55052529,0.126518219,0.480424583,0.311624073,0.198173156,1970s
1979,pink floyd,the trial,rock,0.699798895,0.377233835,0.000145749,0.510217163,0.315746084,0.370350706,1970s
1979,pink floyd,empty spaces,rock,0.187750189,0.47579335,0.872469636,0.423993026,0.083882935,0.338317673,1970s
1979,pink floyd,"another brick in the wall, pt. 3",rock,0.055621542,0.640420232,6.53e-05,0.534830654,0.437345425,0.472455997,1970s
1979,gang of four,damaged goods,rock,0.025099423,0.738979747,0.047165992,0.734533241,0.970115416,0.72171303,1970s
1979,the police,walking on the moon,rock,0.0014247,0.489873281,0.017510121,0.586570264,0.252885408,0.340319738,1970s
1979,ac/dc,if you want blood (you've got it),rock,0.030019106,0.460630348,0.151821862,0.811629875,0.53215169,0.931929806,1970s
1979,ac/dc,walk all over you,rock,0.007980932,0.185530164,0.021862348,0.794938851,0.387881286,0.869865806,1970s
1979,ac/dc,shot down in flames,rock,0.001655624,0.508285498,0.133603239,0.797964259,0.647568013,0.863859612,1970s
1979,pink floyd,bring the boys back home,rock,0.570280693,0.290588108,0.094433198,0.504679127,0.27143446,0.283260899,1970s
1979,randy vanwarmer,just when i needed you most,rock,0.617469495,0.56460522,0.0,0.54603492,0.33223413,0.313291867,1970s
1979,george harrison,love comes to everyone,rock,0.073794251,0.708653742,0.001072874,0.68120401,0.496084089,0.679669675,1970s
1979,buzzcocks,why can't i touch it?,rock,0.000178715,0.568937507,0.152834008,0.672076507,0.650659522,0.613601546,1970s
1979,pink floyd,"another brick in the wall, pt. 2",rock,0.078412729,0.684826167,0.000685223,0.50703792,0.716611707,0.39437548,1970s
1979,pink floyd,goodbye blue sky,rock,0.882530003,0.624174158,0.003188259,0.333589724,0.027411377,0.081152484,1970s
1979,rainbow,since you been gone,rock,0.445782576,0.729232102,5.98e-06,0.749070584,0.915498763,0.733725418,1970s
1979,madness,one step beyond,rock,0.012448808,0.449799632,0.032388664,0.788888034,0.945383347,0.940939096,1970s
1979,the police,the bed's too big without you,rock,0.028814286,0.730315174,0.192307692,0.625182678,0.88561418,0.750742966,1970s
1979,raydio,you can't change that,rock,0.271083606,0.681576952,0.0,0.760813271,0.894888706,0.706697547,1970s
1979,buzzcocks,everybody's happy nowadays,rock,0.003482935,0.512617784,6.28e-06,0.72263672,0.591920857,0.802796644,1970s
1979,bee gees,(our love) don't throw it all away,rock,0.111444891,0.340409401,0.000119433,0.677870933,0.283800495,0.433415738,1970s
1979,judas priest,hell bent for leather,rock,0.007097397,0.270009748,2.17e-05,0.749352614,0.265251443,0.867863741,1970s
1979,motörhead,damage case,rock,0.005009041,0.240766815,7.54e-06,0.735046022,0.515663644,0.920918451,1970s
1979,scorpions,holiday,rock,0.489959327,0.389147623,0.017510121,0.541368613,0.347691674,0.268245415,1970s
1979,gang of four,natural's not in it,rock,0.040260081,0.759558107,0.065991903,0.735404969,0.897980214,0.84083587,1970s
1979,joy division,new dawn fades,rock,0.002368476,0.352323189,0.778340081,0.667205087,0.241549876,0.525510707,1970s
1979,kc & the sunshine band,please don't go,rock,0.008914668,0.45521499,1.8e-06,0.629797708,0.426009893,0.61560361,1970s
1979,pink floyd,stop,rock,0.920682651,0.534279216,0.001376518,0.148450119,0.294105523,0.01928869,1970s
1979,commodores,still,rock,0.940762993,0.334994043,0.001143725,0.376330026,0.200329761,0.056426988,1970s
1979,george harrison,blow away,rock,0.304216169,0.629589516,0.0,0.688895726,0.21063479,0.633622191,1970s
1979,van halen,d.o.a.,rock,0.012649611,0.370735406,1.65e-05,0.7394303,0.180750206,0.969969032,1970s
1979,van halen,somebody get me a doctor,rock,0.012147603,0.368569262,5.04e-05,0.73699459,0.2858615,0.922920516,1970s
1979,the police,bring on the night,rock,0.056826362,0.72056753,0.003036437,0.614234802,0.772258862,0.627615998,1970s
1979,foreigner,dirty white boy,rock,0.016866483,0.601429655,1.67e-06,0.685742122,0.666117065,0.768761547,1970s
1980,joy division,twenty four hours,rock,0.006625509,0.32632947,0.159919028,0.684614004,0.642415499,0.879876128,1980s
1980,queen,play the game,rock,0.265059503,0.37398462,5.56e-06,0.612055483,0.346661171,0.507492126,1980s
1980,eagles,all night long,rock,0.006525107,0.420556699,0.484817814,0.75732636,0.670239077,0.888885419,1980s
1980,angel witch,angel witch,rock,0.000407631,0.190945521,0.002024291,0.594338897,0.730008244,0.759752257,1980s
1980,the clash,somebody got murdered,rock,0.000682732,0.459547276,0.004736842,0.717355075,0.717642209,0.939938064,1980s
1980,steely dan,my rival,rock,0.507027617,0.85053612,0.012145749,0.707432762,0.633140973,0.39437548,1980s
1980,bruce springsteen,point blank,rock,0.120481045,0.451965775,3.2e-05,0.577673512,0.395094806,0.423405416,1980s
1980,black sabbath,wishing well,rock,0.000269077,0.393479909,0.000132591,0.761069661,0.641384996,0.928926709,1980s
1980,reo speedwagon,out of season,rock,0.117468993,0.529946929,0.0,0.783478194,0.915498763,0.875871999,1980s
1980,joy division,heart and soul,rock,0.211846598,0.626340301,0.765182186,0.66251314,0.676422094,0.611599481,1980s
1980,the police,man in a suitcase,rock,0.011243987,0.747644319,0.037044534,0.708612158,0.944352844,0.72171303,1980s
1980,talking heads,listening wind,rock,0.503011549,0.718401386,0.574898785,0.701099915,0.94641385,0.788782192,1980s
1980,judas priest,grinder,rock,0.067569345,0.406476768,4.1e-05,0.787708638,0.58573784,0.881878193,1980s
1980,billy joel,sleeping with the television on,rock,0.269075571,0.574352865,5.48e-06,0.727046637,0.767106348,0.87186787,1980s
1980,ozzy osbourne,steal away (the night),rock,0.072187823,0.090219864,4.29e-05,0.80445094,0.359027205,0.972972129,1980s
1980,joy division,decades,rock,0.00048996,0.552691433,0.517206478,0.678178602,0.42497939,0.538524126,1980s
1980,joy division,atrocity exhibition,rock,0.006474906,0.545109932,0.044331984,0.725815963,0.786685903,0.767760515,1980s
1980,rush,natural science,rock,0.015661662,0.379399978,0.000961538,0.671845755,0.301319044,0.821816257,1980s
1980,judas priest,united,rock,0.279115742,0.6187588,0.0,0.740096916,0.721764221,0.643632514,1980s
1980,diana ross,my old piano,rock,0.096786242,0.636087945,0.003198381,0.716714099,0.887675185,0.830825547,1980s
1980,talking heads,crosseyed and painless,rock,0.14959754,0.699989169,0.481781377,0.66820501,0.926834295,0.728720256,1980s
1980,girlschool,race with the devil,rock,0.000237952,0.160619517,0.679149798,0.736225419,0.314715581,0.882879225,1980s
1980,airplay,bix,rock,0.178714035,0.620924943,0.0,0.583596134,0.901071723,0.595582965,1980s
1980,dead kennedys,drug me,rock,0.614457444,0.179031734,0.159919028,0.837653514,0.762984336,0.99099071,1980s
1980,billy squier,rich kid,rock,0.023794201,0.458464204,0.014676113,0.807732739,0.500206101,0.947946322,1980s
1980,bruce springsteen,fade away,rock,0.019175722,0.541860717,2.34e-06,0.679665667,0.712489695,0.506491094,1980s
1980,queen,coming soon,rock,0.007940771,0.658832449,0.021558704,0.766069277,0.865004122,0.906903999,1980s
